Date,Open,High,Low,Close,Volume,PriceCategory
2010-04-09,0.3,0.30502495816653896,0.29566278609872415,0.3,606.6,Low
2010-04-10,0.3,0.3003267642142975,0.2966887660182523,0.3,1574.3999999999999,Low
2010-04-11,0.3,0.3041635542597385,0.2960559514221435,0.3,1005.0,Low
2010-04-12,0.3,0.3018390454471953,0.2955342144496644,0.3,2039.6999999999998,Low
2010-04-13,0.3,0.3044906059260988,0.2955476728231191,0.3,610.1999999999999,Low
2010-04-14,0.3,0.3057844747071694,0.29693563048241944,0.3,2204.4,Low
2010-04-15,0.3,0.3017178929180637,0.29809558683532267,0.3,1708.8,Low
2010-04-16,0.3,0.3035840968061817,0.2985248048204853,0.3,2408.7,Low
2010-04-17,0.3,0.3036746390082495,0.294463900897283,0.3,448.2,Low
2010-04-18,0.3,0.30356183586300794,0.2993679938309331,0.3,429.9,Low
2010-04-19,0.3,0.3015715653060515,0.2977786830996058,0.3,1034.3999999999999,Low
2010-04-20,0.3,0.3057306693656468,0.2957667142147548,0.3,2399.1,Low
2010-04-21,0.3,0.30284861465812046,0.29627960654436875,0.3,2516.1,Low
2010-04-22,0.3,0.30512452943308543,0.2972306539791821,0.3,2378.7,Low
2010-04-23,0.3,0.3042870318693098,0.2991058726645693,0.3,2376.2999999999997,Low
2010-04-24,0.3,0.30199539061987424,0.2989046901078233,0.3,522.9,Low
2010-04-25,0.3,0.3049386475723041,0.29572981962551326,0.3,2315.4,Low
2010-04-26,0.3,0.3025600827228278,0.29694292929752464,0.3,698.4,Low
2010-04-27,0.3,0.3053222882235336,0.2977645608335787,0.3,672.3,Low
2010-04-28,0.3,0.3036132553740244,0.2975636768728289,0.3,1269.0,Low
2010-04-29,0.3,0.30532589156257267,0.29725648990936615,0.3,2379.9,Low
2010-04-30,0.3,0.30424743006344324,0.2958065772722927,0.3,1975.5,Low
2010-05-01,0.3,0.304433949394972,0.29627459759970853,0.3,51.3,Low
2010-05-02,0.3,0.30315754897698216,0.2992982470168625,0.3,2213.7,Low
2010-05-03,0.3,0.30574967671792236,0.2988023762032588,0.3,2742.0,Low
2010-05-04,0.3,0.30397074413560893,0.2992978325845426,0.3,177.9,Low
2010-05-05,0.3,0.3027159737767816,0.2995028362832007,0.3,2190.9,Low
2010-05-06,0.3,0.30375644132052915,0.2952767719677133,0.3,683.1,Low
2010-05-07,0.3,0.3004094012303632,0.294849534226321,0.3,541.5,Low
2010-05-08,0.3,0.3020189764550449,0.29732778635631113,0.3,57.0,Low
2010-05-09,0.3,0.3040629891637083,0.29417760752822236,0.3,2079.6,Low
2010-05-10,0.3,0.30195344236109956,0.29477749309725293,0.3,757.1999999999999,Low
2010-05-11,0.3,0.3038226879452934,0.29479580524991206,0.3,2500.2,Low
2010-05-12,0.3,0.3027439815953909,0.29760704892038226,0.3,456.59999999999997,Low
2010-05-13,0.3,0.30107220216606795,0.2942602211703052,0.3,2830.7999999999997,Low
2010-05-14,0.3,0.30200020925794935,0.29543109987988697,0.3,1404.8999999999999,Low
2010-05-15,0.3,0.3035487999909972,0.29768395315408597,0.3,2572.5,Low
2010-05-16,0.3,0.3036679747391146,0.29463365250451373,0.3,1723.5,Low
2010-05-17,0.3,0.3035736539184426,0.29967655989019876,0.3,2244.9,Low
2010-05-18,0.3,0.3040232446731857,0.29644193106496686,0.3,1884.3,Low
2010-05-19,0.3,0.30401698863900967,0.2967350150798875,0.3,112.2,Low
2010-05-20,0.3,0.30275908508197363,0.2992337973389775,0.3,1525.5,Low
2010-05-21,0.3,0.30541031559635107,0.2947845680098347,0.3,2968.5,Low
2010-05-22,0.3,0.302395102659273,0.29809424634460874,0.3,1103.7,Low
2010-05-23,0.3,0.30278443007401407,0.29755480454711764,0.3,1095.8999999999999,Low
2010-05-24,0.3,0.3053839631235893,0.2969916255377524,0.3,2528.4,Low
2010-05-25,0.3,0.3048953057375627,0.2950434714663073,0.3,1394.3999999999999,Low
2010-05-26,0.3,0.30431216492618013,0.2963088532245941,0.3,1857.0,Low
2010-05-27,0.3,0.3008712932576801,0.2964854439398935,0.3,1389.0,Low
2010-05-28,0.3,0.30554105089834466,0.29763444781722415,0.3,635.6999999999999,Low
2010-05-29,0.3,0.3043711754074299,0.2981057973707872,0.3,932.0999999999999,Low
2010-05-30,0.3,0.30599342793743683,0.29697471467795805,0.3,1209.8999999999999,Low
2010-05-31,0.3,0.30115185533655053,0.29824231886742,0.3,691.5,Low
2010-06-01,0.3,0.30524831852699885,0.2977647848022356,0.3,219.6,Low
2010-06-02,0.3,0.30122620972765535,0.2971898548908031,0.3,1210.8,Low
2010-06-03,0.3,0.30380868951641793,0.2948920450729563,0.3,2469.9,Low
2010-06-04,0.3,0.3010057739022418,0.2943960894845447,0.3,306.3,Low
2010-06-05,0.3,0.3051336469071367,0.2949704741935309,0.3,1885.8,Low
2010-06-06,0.3,0.30490171806473254,0.2967035116251093,0.3,2325.0,Low
2010-06-07,0.3,0.3035438742101032,0.2956441236562226,0.3,2910.2999999999997,Low
2010-06-08,0.3,0.30262094479418816,0.29778931092749905,0.3,1904.6999999999998,Low
2010-06-09,0.3,0.30069425187409426,0.2970825775414406,0.3,437.4,Low
2010-06-10,0.3,0.304275344006924,0.29433920895882093,0.3,1604.3999999999999,Low
2010-06-11,0.3,0.30288519329126495,0.29767679936402897,0.3,627.9,Low
2010-06-12,0.3,0.304415716916981,0.2987139816396329,0.3,1820.3999999999999,Low
2010-06-13,0.3,0.3052383792577932,0.2970090638749975,0.3,1739.7,Low
2010-06-14,0.3,0.30586047257851645,0.29598022777288796,0.3,367.8,Low
2010-06-15,0.3,0.30517807905163785,0.2989788687190916,0.3,254.7,Low
2010-06-16,0.3,0.3003667702798545,0.2990040219135661,0.3,2312.7,Low
2010-06-17,0.3,0.30235187496752663,0.2979689391216454,0.3,475.79999999999995,Low
2010-06-18,0.3,0.30446094620581715,0.29452640012202946,0.3,2367.9,Low
2010-06-19,0.3,0.3012782891603902,0.2958547580493401,0.3,1930.1999999999998,Low
2010-06-20,0.3,0.3032699086553635,0.2984349753086334,0.3,1163.1,Low
2010-06-21,0.3,0.30060972653353374,0.296260120904455,0.3,1624.2,Low
2010-06-22,0.3,0.3014399801919095,0.2959366329472721,0.3,2007.8999999999999,Low
2010-06-23,0.3,0.3004055742284255,0.29671858832452525,0.3,1758.3,Low
2010-06-24,0.3,0.30482407690913726,0.2953715199749372,0.3,616.8,Low
2010-06-25,0.3,0.30157637072194415,0.2995589877646428,0.3,2556.0,Low
2010-06-26,0.3,0.30226850457997234,0.29861063180550745,0.3,155.4,Low
2010-06-27,0.3,0.3055900633727539,0.2941916810567768,0.3,2009.1,Low
2010-06-28,0.3,0.30431516209096415,0.29686288198998606,0.3,1442.7,Low
2010-06-29,0.3,0.30048148189832846,0.29926386564915686,0.3,2402.1,Low
2010-06-30,0.3,0.3012387566920381,0.2979433757657574,0.3,399.0,Low
2010-07-01,0.3,0.3038424268885486,0.2996898973988116,0.3,2178.0,Low
2010-07-02,0.3,0.30359020295504374,0.29639733882125197,0.3,1908.0,Low
2010-07-03,0.3,0.30165598908183466,0.2940029739744324,0.3,803.6999999999999,Low
2010-07-04,0.3,0.3056250197881713,0.29633643286412986,0.3,1972.1999999999998,Low
2010-07-05,0.3,0.3037996059490056,0.29622258430575765,0.3,941.0999999999999,Low
2010-07-06,0.3,0.3033531069772422,0.2978319583074499,0.3,2119.7999999999997,Low
2010-07-07,0.3,0.30366248686522107,0.29834891449006395,0.3,2984.4,Low
2010-07-08,0.3,0.3044616955682456,0.2968035075393713,0.3,2386.5,Low
2010-07-09,0.3,0.30207808647423373,0.29457121884822884,0.3,1856.1,Low
2010-07-10,0.3,0.30256986005463177,0.2996444187065462,0.3,550.8,Low
2010-07-11,0.3,0.3014961093691582,0.29645299019922144,0.3,2053.7999999999997,Low
2010-07-12,0.3,0.30136130013351786,0.2972574868937592,0.3,1479.0,Low
2010-07-13,0.3,0.30568292262290836,0.29615927795583424,0.3,2702.4,Low
2010-07-14,0.3,0.3045154395317809,0.2949122392506143,0.3,1179.0,Low
2010-07-15,0.3,0.30309561520912015,0.2971404496980283,0.3,2974.2,Low
2010-07-16,0.3,0.3015962633794479,0.29845920814476196,0.3,157.5,Low
2010-07-17,0.3,0.30174983194609123,0.29755334017449236,0.3,1672.2,Low
2010-07-18,0.3,0.3006307662138461,0.2988418571815902,0.3,475.2,Low
2010-07-19,0.3,0.30277617476568125,0.29921607447899823,0.3,1590.6,Low
2010-07-20,0.3,0.30207723652736634,0.29755750480840193,0.3,120.0,Low
2010-07-21,0.3,0.30426915788624814,0.2961335182672146,0.3,1370.7,Low
2010-07-22,0.3,0.3024531854839671,0.29820183858430094,0.3,1708.2,Low
2010-07-23,0.3,0.30132374096208986,0.2944806002910256,0.3,2359.7999999999997,Low
2010-07-24,0.3,0.30044066875183056,0.2957729775931179,0.3,2702.1,Low
2010-07-25,0.3,0.3006833228993405,0.29578801331731913,0.3,2102.7,Low
2010-07-26,0.3,0.3041725388089418,0.29575724909403717,0.3,286.8,Low
2010-07-27,0.3,0.30288607201396944,0.29969039836009786,0.3,1222.5,Low
2010-07-28,0.3,0.30335850150331967,0.2950658615055293,0.3,119.39999999999999,Low
2010-07-29,0.3,0.3054110263703299,0.2944696308207227,0.3,744.0,Low
2010-07-30,0.3,0.3059449320001612,0.2995894314927043,0.3,2100.2999999999997,Low
2010-07-31,0.3,0.3015363128110713,0.2962897242548041,0.3,2844.0,Low
2010-08-01,0.3,0.3040795457576706,0.2958435181102734,0.3,1367.3999999999999,Low
2010-08-02,0.3,0.3018009375474018,0.2985814172885887,0.3,926.0999999999999,Low
2010-08-03,0.3,0.3004177106969546,0.294922195800904,0.3,1739.3999999999999,Low
2010-08-04,0.3,0.30462275832686597,0.2961327609385522,0.3,166.79999999999998,Low
2010-08-05,0.3,0.30212409775968807,0.2984171860820218,0.3,2755.5,Low
2010-08-06,0.3,0.3024857441967798,0.29418701633470995,0.3,778.5,Low
2010-08-07,0.3,0.30365340754725556,0.2984695659393581,0.3,1325.7,Low
2010-08-08,0.3,0.3050369761948463,0.2958320495004808,0.3,1940.6999999999998,Low
2010-08-09,0.3,0.30388519650846957,0.29699882826049845,0.3,431.4,Low
2010-08-10,0.3,0.30527410873605015,0.2955772765114129,0.3,2853.6,Low
2010-08-11,0.3,0.3018591895984491,0.29914277299365294,0.3,919.5,Low
2010-08-12,0.3,0.3048488669533016,0.29427049204345984,0.3,2566.2,Low
2010-08-13,0.3,0.30135812488254393,0.2985344125243949,0.3,270.9,Low
2010-08-14,0.3,0.30573091244474004,0.2984438115463505,0.3,1341.6,Low
2010-08-15,0.3,0.30421868317541056,0.29654203734769424,0.3,1120.5,Low
2010-08-16,0.3,0.30152839375954726,0.29770652039850104,0.3,2369.7,Low
2010-08-17,0.3,0.30570001236578687,0.29717986079178804,0.3,2935.5,Low
2010-08-18,0.3,0.3044658780985899,0.29948853856980046,0.3,192.29999999999998,Low
2010-08-19,0.3,0.3017474673627916,0.2983611586623564,0.3,1103.1,Low
2010-08-20,0.3,0.30151587827099463,0.2952908612345712,0.3,146.4,Low
2010-08-21,0.3,0.30325374406940475,0.2945573736220548,0.3,823.1999999999999,Low
2010-08-22,0.3,0.3004462774929108,0.2983691785752513,0.3,1651.8,Low
2010-08-23,0.3,0.30148257943001433,0.2952919107016254,0.3,1987.1999999999998,Low
2010-08-24,0.3,0.30272070717188354,0.2995350038494473,0.3,1247.7,Low
2010-08-25,0.3,0.3024327688879051,0.29944507160367495,0.3,122.1,Low
2010-08-26,0.3,0.30294237991887946,0.29745984745519666,0.3,2318.7,Low
2010-08-27,0.3,0.30188248362587994,0.29885690646931246,0.3,2592.6,Low
2010-08-28,0.3,0.30364467077481155,0.29875301015873096,0.3,67.2,Low
2010-08-29,0.3,0.3052239769537624,0.2961238369585442,0.3,1474.5,Low
2010-08-30,0.3,0.30096993157898355,0.2948084636674307,0.3,943.5,Low
2010-08-31,0.3,0.30324906091077847,0.29525988672189357,0.3,1079.3999999999999,Low
2010-09-01,0.3,0.3010527882061674,0.29778198529236266,0.3,2196.2999999999997,Low
2010-09-02,0.3,0.3043861001827978,0.29471126898796657,0.3,774.0,Low
2010-09-03,0.3,0.30255754030600157,0.2949043282539133,0.3,2775.0,Low
2010-09-04,0.3,0.30352290147759353,0.29671199332810416,0.3,2148.6,Low
2010-09-05,0.3,0.3013446950664202,0.2969875064428093,0.3,129.0,Low
2010-09-06,0.3,0.3011256322282572,0.2993667642136544,0.3,2327.7,Low
2010-09-07,0.3,0.30308192079969903,0.29884200710295833,0.3,121.19999999999999,Low
2010-09-08,0.3,0.3023269926057447,0.299213144762689,0.3,626.1,Low
2010-09-09,0.3,0.305660462087941,0.29669739673818035,0.3,1953.6,Low
2010-09-10,0.3,0.3046623539466997,0.29584316057147614,0.3,2589.0,Low
2010-09-11,0.3,0.3045673826331481,0.29617294254045295,0.3,2100.9,Low
2010-09-12,0.3,0.3054512025165518,0.2947245541113044,0.3,553.5,Low
2010-09-13,0.3,0.3007755078820195,0.29594539629755257,0.3,2571.6,Low
2010-09-14,0.3,0.3034474970785577,0.29497066616121126,0.3,219.0,Low
2010-09-15,0.3,0.3036315135930479,0.2988995764479299,0.3,1368.8999999999999,Low
2010-09-16,0.3,0.3057830373577192,0.29872160597471037,0.3,2947.5,Low
2010-09-17,0.3,0.30196524090271754,0.294465050017007,0.3,1783.2,Low
2010-09-18,0.3,0.30167272404551804,0.2976781833127179,0.3,30.299999999999997,Low
2010-09-19,0.3,0.3008716754709133,0.29846310702954926,0.3,1089.3,Low
2010-09-20,0.3,0.30039364888867137,0.2945012053588389,0.3,2132.7,Low
2010-09-21,0.3,0.30559831710571544,0.29417040421098367,0.3,71.39999999999999,Low
2010-09-22,0.3,0.30411852431556813,0.296064713018569,0.3,1372.2,Low
2010-09-23,0.3,0.30477537159853185,0.297486469973665,0.3,599.4,Low
2010-09-24,0.3,0.30190586160279753,0.2957762011942278,0.3,1068.8999999999999,Low
2010-09-25,0.3,0.3036425379472621,0.299611320101654,0.3,2755.7999999999997,Low
2010-09-26,0.3,0.30066454501688955,0.29887513996534393,0.3,536.4,Low
2010-09-27,0.3,0.30306807729682733,0.29759832766853106,0.3,2109.6,Low
2010-09-28,0.3,0.3058717222965433,0.2949563203419443,0.3,2346.6,Low
2010-09-29,0.3,0.30529607989830454,0.297965399333682,0.3,82.5,Low
2010-09-30,0.3,0.30222750602547,0.2993701302170314,0.3,816.3,Low
2010-10-01,0.3,0.3057809498808865,0.2975412089419968,0.3,1998.8999999999999,Low
2010-10-02,0.3,0.30162069927088586,0.2983248513308536,0.3,2012.1,Low
2010-10-03,0.3,0.3057111172877694,0.2993804583529967,0.3,1009.1999999999999,Low
2010-10-04,0.3,0.305665852916827,0.2974261317319806,0.3,648.9,Low
2010-10-05,0.3,0.3048554547479086,0.2976968980659414,0.3,1932.6,Low
2010-10-06,0.3,0.30389355324014067,0.2955171121086465,0.3,1747.8,Low
2010-10-07,0.3,0.30528344140976216,0.29933973251906354,0.3,372.59999999999997,Low
2010-10-08,0.3,0.3019702156216944,0.2975393896565237,0.3,341.09999999999997,Low
2010-10-09,0.3,0.30513897826528363,0.2977481289199565,0.3,2042.3999999999999,Low
2010-10-10,0.3,0.3038218971439299,0.2960131173078742,0.3,1709.7,Low
2010-10-11,0.3,0.3003754500892257,0.29463885160505326,0.3,2248.7999999999997,Low
2010-10-12,0.3,0.3022792310522136,0.2988849581962723,0.3,2460.2999999999997,Low
2010-10-13,0.3,0.3011444029074045,0.295047353617021,0.3,1881.6,Low
2010-10-14,0.3,0.305896427521964,0.2962245766043178,0.3,2088.2999999999997,Low
2010-10-15,0.3,0.30302671075012794,0.2995333166441203,0.3,1177.5,Low
2010-10-16,0.3,0.30313513078334237,0.2953287345287524,0.3,2790.2999999999997,Low
2010-10-17,0.3,0.30394499334347275,0.2966351782117066,0.3,2011.5,Low
2010-10-18,0.3,0.30240093225493886,0.29514040569989325,0.3,749.1,Low
2010-10-19,0.3,0.3010803315486079,0.29736945221264416,0.3,2684.1,Low
2010-10-20,0.3,0.3049860710792072,0.29590663407540807,0.3,2674.2,Low
2010-10-21,0.3,0.30138213309784573,0.2985668160293024,0.3,153.6,Low
2010-10-22,0.3,0.30321451820051476,0.29860648592393646,0.3,2838.2999999999997,Low
2010-10-23,0.3,0.301578607065156,0.297760504273684,0.3,1768.8,Low
2010-10-24,0.3,0.300857713561616,0.29673918911393204,0.3,2185.2,Low
2010-10-25,0.3,0.3052144916493036,0.29561579729369786,0.3,2310.6,Low
2010-10-26,0.3,0.30584564108743184,0.2958992125101977,0.3,914.4,Low
2010-10-27,0.3,0.30577675755095907,0.2950183359899404,0.3,2241.6,Low
2010-10-28,0.3,0.3054673663455607,0.29726953758003644,0.3,2682.6,Low
2010-10-29,0.3,0.3047120697963822,0.2944985832496587,0.3,1253.3999999999999,Low
2010-10-30,0.3,0.3021989273665633,0.2990777439726287,0.3,647.6999999999999,Low
2010-10-31,0.3,0.3007622779229316,0.29863294113981487,0.3,288.0,Low
2010-11-01,0.3,0.3026212746770587,0.2958028098208473,0.3,30.9,Low
2010-11-02,0.3,0.30162373461037434,0.2982534957236456,0.3,1739.7,Low
2010-11-03,0.3,0.3010551795181205,0.2987618338866405,0.3,2127.0,Low
2010-11-04,0.3,0.3006045349361849,0.2946469856538827,0.3,708.3,Low
2010-11-05,0.3,0.30443588787600023,0.2993101151750517,0.3,2645.4,Low
2010-11-06,0.3,0.3003651365141627,0.29404861468761645,0.3,2307.6,Low
2010-11-07,0.3,0.3046923102664658,0.29478324092519037,0.3,651.6,Low
2010-11-08,0.3,0.3011375958787821,0.29475093084009185,0.3,2240.7,Low
2010-11-09,0.3,0.3007532758707445,0.2961163355434891,0.3,412.5,Low
2010-11-10,0.3,0.30081073729516,0.29841832262494083,0.3,1380.0,Low
2010-11-11,0.3,0.3041306725019173,0.29515087813805485,0.3,2829.0,Low
2010-11-12,0.3,0.30169859309616115,0.29939333677850644,0.3,335.09999999999997,Low
2010-11-13,0.3,0.30269707496007653,0.2963819425337973,0.3,2078.7,Low
2010-11-14,0.3,0.30347700211054635,0.2971967900797122,0.3,409.8,Low
2010-11-15,0.3,0.30520514169082413,0.29542268105771535,0.3,2878.7999999999997,Low
2010-11-16,0.3,0.3044441522974546,0.29956452164648223,0.3,403.5,Low
2010-11-17,0.3,0.3018408690598607,0.2974953226286436,0.3,1950.6,Low
2010-11-18,0.3,0.3010494519559594,0.2969805619112933,0.3,1040.7,Low
2010-11-19,0.3,0.3006156336264008,0.29883155241477793,0.3,1164.8999999999999,Low
2010-11-20,0.3,0.3020191122165414,0.2973360949353343,0.3,1273.8,Low
2010-11-21,0.3,0.30179407345066617,0.29451027718945044,0.3,2412.9,Low
2010-11-22,0.3,0.3029000012307627,0.29702878492208834,0.3,2488.7999999999997,Low
2010-11-23,0.3,0.3041947036126218,0.298264875787585,0.3,2868.9,Low
2010-11-24,0.3,0.3042650650401415,0.29666569015211947,0.3,340.5,Low
2010-11-25,0.3,0.30191605742551836,0.29935319812287187,0.3,358.5,Low
2010-11-26,0.3,0.30246558364863063,0.29802266930624705,0.3,2795.1,Low
2010-11-27,0.3,0.3013325604819003,0.29523327057236504,0.3,696.3,Low
2010-11-28,0.3,0.30479470942014714,0.29604108877359636,0.3,2120.1,Low
2010-11-29,0.3,0.30062403403566945,0.29956328634595003,0.3,1822.2,Low
2010-11-30,0.3,0.30427288427783244,0.2964517068073804,0.3,807.0,Low
2010-12-01,0.3,0.30473856375686426,0.29846116154147234,0.3,214.79999999999998,Low
